course name,instructor,course description,course dates,seats left,Schedule,delivery,repeatable,Gened type,Waitlist,meeting times,location,meeting days,final exam time,final exam date,final exam location
"""Natural Science General Education PSNS 1513-501 -Intro-Interdisc Physical Sci"",",Arunava Roy,"Graduate Assistant tuition waivers cannot be applied towards this course.  Emphasis on physics and chemistry, including topics such as the laws of motion, elements of thermodynamics, wave forms and properties, structure of atoms, and the formation of chemical bonds. (F, Sp, Su)",Jun 9 - Aug 1,45 out of 45,Lecture,Asynchronous Online,Not Repeatable,Natural Science,0 Waiting,Times not - Online Days,not,"available""",,,
"""Natural Science General Education PSNS 2553-501 -Interdisciplinary Life Science"",",Arunava Roy,"Graduate Assistant tuition waivers cannot be applied towards this course.  A study of the integration of biological systems at the cellular level. It includes discussions of metabolism, chromosome structure and function and the structure and function of the DNA molecule. (F, Sp, Su)",Jun 9 - Aug 1,45 out of 45,Lecture,Asynchronous Online,Not Repeatable,Natural Science,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSOL 3113-501 -Leadership in Organizations"",",Linda Passamaneck,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: junior standing or permission from adviser. The general purpose of this course is to learn about contemporary thinking regarding leadership in organizations and the applications of these insights for growth as a leader. (F, Sp, Su)",Jun 9 - Aug 1,33 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSOL 3133-501 -Conflict Resolution"",",Paula Willyard,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: junior standing or permission from adviser. A review of several contemporary theories of the nature of conflict and how best to manage it. Students examine the communication process and practice effective communication skills through exercise. (F, Sp, Su)",Jun 9 - Aug 1,41 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSOL 3153-501 -Ethics in Leadership"",",Dara Fogel,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: Junior standing or departmental permission. Explores the principles and standards of conduct used by organizational leaders to build trust and integrity in business through systemic ethical practices. Students grow their leadership capacity by developing the behaviors and virtues of the workforce that contribute to sustainable ethical business conduct. (F, Sp, Su)",Jun 9 - Aug 1,40 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSOL 3333-501 -Motivation Learning/Leadership"",",Joseph Skorupski,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: junior standing or permission from adviser. Introduces learners to several theories on human motivation which can be applied across several contexts, including both learning and leadership. (F, Sp, Su)",Jun 9 - Aug 1,39 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSOL 3373-501 -Measuring Human Performance"",",Leslie Miller,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: Sophomore Standing or permission from an academic advisor. An exploration of how leaders use assessments to measure human performance in organizations. Topics include common research terminology, best practices in employee selection, performance appraisals, and organizational performance management. (F, Sp, Su)",Jun 9 - Aug 1,35 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSOL 4283-501 -Social Processes in Orgs"",",Lisa Metheney-Fisher,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: Junior Standing or permission from an academic advisor. An overview of how leaders use social processes to improve organizational performance. Topics include the individual factors that affect social processes, i.e. personality, emotion, attitudes, perceptions, etc., and strategies to motivate employees, lead teams, communicate ideas, and develop an organizational culture. (F, Sp, Su)",Jun 9 - Aug 1,38 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSY 5990-019 -Independent Study"",",MICHAEL WENGER,1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PSY 6910-003 -Readings in Psychology"",",Hairong Song,1 to 4 hours. Prerequisite: advanced graduate standing (post-master's). May be repeated; maximum graduate credit nine hours. Supervised reading for advanced students. Topics chosen by agreement of instructor and student.,May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PSY 6910-018 -Readings in Psychology"",",Seulki Jang,1 to 4 hours. Prerequisite: advanced graduate standing (post-master's). May be repeated; maximum graduate credit nine hours. Supervised reading for advanced students. Topics chosen by agreement of instructor and student.,May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PSY 6910-019 -Readings in Psychology"",",MICHAEL WENGER,1 to 4 hours. Prerequisite: advanced graduate standing (post-master's). May be repeated; maximum graduate credit nine hours. Supervised reading for advanced students. Topics chosen by agreement of instructor and student.,May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PSY 6910-030 -Readings in Psychology"",",Mary Connelly,1 to 4 hours. Prerequisite: advanced graduate standing (post-master's). May be repeated; maximum graduate credit nine hours. Supervised reading for advanced students. Topics chosen by agreement of instructor and student.,May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PSY 6970-009 -Post-Master's Research in Psy"",",Lauren Ethridge,"Prerequisite: master's degree and permission of instructor. May be repeated; maximum credit 12 hours. Supervised research for advanced graduate students on major projects of mutual interest with a faculty member. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PSY 6970-019 -Post-Master's Research in Psy"",",MICHAEL WENGER,"Prerequisite: master's degree and permission of instructor. May be repeated; maximum credit 12 hours. Supervised research for advanced graduate students on major projects of mutual interest with a faculty member. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PSY 6970-030 -Post-Master's Research in Psy"",",Mary Connelly,"Prerequisite: master's degree and permission of instructor. May be repeated; maximum credit 12 hours. Supervised research for advanced graduate students on major projects of mutual interest with a faculty member. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PSY 6970-036 -Post-Master's Research in Psy"",",Luz-Eugenia Fuenzalida,"Prerequisite: master's degree and permission of instructor. May be repeated; maximum credit 12 hours. Supervised research for advanced graduate students on major projects of mutual interest with a faculty member. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PSY 6980-001 -Research Doctoral Dissertation"",",Adam Feltz,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PSY 6980-003 -Research Doctoral Dissertation"",",Hairong Song,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",May 12 - Aug 1,1 out of 1,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PSY 6980-009 -Research Doctoral Dissertation"",",Lauren Ethridge,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",May 12 - Aug 1,1 out of 1,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PSY 6980-015 -Research Doctoral Dissertation"",",Lara Mayeux,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PSY 6980-016 -Research Doctoral Dissertation"",",Mauricio Carvallo,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PSY 6980-019 -Research Doctoral Dissertation"",",MICHAEL WENGER,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PSY 6980-020 -Research Doctoral Dissertation"",",Edward Cokely,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PSY 6980-030 -Research Doctoral Dissertation"",",Mary Connelly,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",May 12 - Jul 3,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PSY 6980-036 -Research Doctoral Dissertation"",",Luz-Eugenia Fuenzalida,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PSY 6980-038 -Research Doctoral Dissertation"",",Eric Day,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PSY 6990-009 -Independent Study"",",Lauren Ethridge,1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),May 12 - Aug 1,1 out of 1,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PSY 6990-019 -Independent Study"",",MICHAEL WENGER,1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""RCPL 5173-995 -Urban and Regional Analysis"",",Charles Warnken,"(Crosslisted with ECON 5173) Prerequisite: Graduate standing and RCPL 5113 or equivalent. A lecture-seminar-problems-oriented course designed to acquaint the student with the scientific techniques used to analyze urban and regional social, economic, political and environmental problems. Oriented to reflect requirements for studies leading to the preparation of goals, policies and plans for urban and regional scale development. (Sp)",Jun 9 - Aug 1,5 out of 5,Lecture,Asynchronous Online,Not Repeatable,None,No Wait List,Times not - Online Days,not,"available""",,,
"""RCPL 5960-001 -Directed Readings"",",Bryce Lowery,"1 to 6 hours. Prerequisite: Graduate standing; enrollment in regional and city planning; May be repeated; maximum credit six hours. Designed to permit the individual student to read extensively in one or more phases of urban or regional planning. (F, Sp)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
"""RCPL 5960-002 -Directed Readings"",",John Harris,"1 to 6 hours. Prerequisite: Graduate standing; enrollment in regional and city planning; May be repeated; maximum credit six hours. Designed to permit the individual student to read extensively in one or more phases of urban or regional planning. (F, Sp)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
"""RCPL 5990-001 -Special Studies"",",Charles Warnken,"2 to 6 hours. Prerequisite: Graduate standing; enrollment in regional and city planning; May be repeated with change of subject matter; maximum credit 15 hours. A research problems course designed for the specific needs of students desiring intensive study in a specialized phase of urban or regional planning. Studies are provided in urban and regional analysis, community organization and action programs, and similar areas of concern. Laboratory (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 15,None,No Wait List,Times not available,Location not available,Days not available,,,
"""RCPL 6520-001 -Field Studies"",",Charles Warnken,"1 to 6 hours. Prerequisite: Graduate standing; RCPL 5213, RCPL 5613, enrollment in regional and city planning or permission of staff. Provides the individual student with practical experience in working on a professional staff on a specific planning project. The design of the project and the staff situation under which the student will work is carefully controlled to provide opportunity for significant and meaningful experience. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
"""RCPL 6520-002 -Field Studies"",",John Harris,"1 to 6 hours. Prerequisite: Graduate standing; RCPL 5213, RCPL 5613, enrollment in regional and city planning or permission of staff. Provides the individual student with practical experience in working on a professional staff on a specific planning project. The design of the project and the staff situation under which the student will work is carefully controlled to provide opportunity for significant and meaningful experience. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
"""RPHD 6022-001 -Graduate Recital-Phd"",",Christopher Baumgartner,"Prerequisite: concurrent enrollment in 6010, permission of adviser and instructor. May be repeated for credit with the approval of the student's advisory committee. May not be elected during first enrollment. Preparation and performance of a public recital. (F, Sp, Su)",May 12 - Jul 3,2 out of 2,Performance Based Activity,Traditional In-Person,Not Repeatable,None,No Wait List,Times not available,Location not available,Days not available,,,
"""S WK 5960-980 -Directed Readings"",",Lisa Byers,"1 to 4 hours. Prerequisite: graduate standing in Social Work and permission of the department. Directed readings and/or literature reviews under the direction of a faculty member. May be repeated; maximum credit six hours. (F, Sp, Su)",May 12 - Jul 3,4 out of 4,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
"""S WK 5960-981 -Directed Readings"",",Lori Franklin,"1 to 4 hours. Prerequisite: graduate standing in Social Work and permission of the department. Directed readings and/or literature reviews under the direction of a faculty member. May be repeated; maximum credit six hours. (F, Sp, Su)",May 12 - Jul 3,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
"""S WK 5960-983 -Directed Readings"",",Jonathan Kratz,"1 to 4 hours. Prerequisite: graduate standing in Social Work and permission of the department. Directed readings and/or literature reviews under the direction of a faculty member. May be repeated; maximum credit six hours. (F, Sp, Su)",May 12 - Jul 3,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
"""S WK 5960-984 -Directed Readings"",",Claudette Grinnell,"1 to 4 hours. Prerequisite: graduate standing in Social Work and permission of the department. Directed readings and/or literature reviews under the direction of a faculty member. May be repeated; maximum credit six hours. (F, Sp, Su)",May 12 - Jul 3,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
"""S WK 5970-980 -Resource Development-Grant Wri"",",Lindsey Terpstra,1 to 3 hours. Prerequisite: Graduate standing or permission of instructor. May be repeated; maximum credit nine hours. Special topics or seminar course for content not currently offered in regularly scheduled courses. May include library and/or laboratory research and field projects. (Irreg.),May 12 - Jul 3,8 out of 18,Lecture,Synchronous Video Conf/Remote,Max Hours: 9,None,0 Waiting,5:30 pm - 8:20 pm,Video Conference,"TR""",,,
"""S WK 5990-980 -Independent Study"",",Chan Hellman,1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),May 12 - Jul 3,1 out of 1,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""SCM 5422-998 -Strategic Sourcing & Supply"",",Joseph Mankin,"Prerequisite: Graduate Standing; departmental permission; and SCM 5502 or concurrent enrollment. Recognized as one of the key areas in supply chain management, strategic sourcing and supply management plays a role in maximizing value in the integrated supply chain. We will discuss advanced concepts, analytical tools, strategic and practical issues, and solutions in strategic sourcing and supply management across multiple major industry sectors. (Irreg.)",Jun 30 - Aug 15,30 out of 30,Lecture,Synchronous Video Conf/Remote,Not Repeatable,None,No Wait List,7:00 pm - 9:00 pm,Video Conference R Aug 8 7:00 pm - 9:00 pm Video Conference,"F""",,,
"""SCM 5422-999 -Strategic Sourcing & Supply"",",Joseph Mankin,"Prerequisite: Graduate Standing; departmental permission; and SCM 5502 or concurrent enrollment. Recognized as one of the key areas in supply chain management, strategic sourcing and supply management plays a role in maximizing value in the integrated supply chain. We will discuss advanced concepts, analytical tools, strategic and practical issues, and solutions in strategic sourcing and supply management across multiple major industry sectors. (Irreg.)",Jun 30 - Aug 15,10 out of 10,Lecture,Synchronous Video Conf/Remote,Not Repeatable,None,0 Waiting,7:00 pm - 9:00 pm,Video Conference R Aug 8 7:00 pm - 9:00 pm Video Conference,"F""",,,
"""SCM 5522-997 -Planning/Operations Management"",",Mei Li,"Prerequisite: Graduate standing; departmental permission. In this course, we will discuss advanced concepts of operations planning, operations functions, current operations management practices, analytical techniques related to operations management problems, and applying these concepts and techniques in practice. (Irreg.)",May 12 - Jun 27,40 out of 40,Lecture,Asynchronous Online,Not Repeatable,None,No Wait List,Times not - Online Days,not,"available""",,,
"""SCM 5522-998 -Planning/Operations Management"",",Mei Li,"Prerequisite: Graduate standing; departmental permission. In this course, we will discuss advanced concepts of operations planning, operations functions, current operations management practices, analytical techniques related to operations management problems, and applying these concepts and techniques in practice. (Irreg.)",May 12 - Jun 27,30 out of 30,Lecture,Asynchronous Online,Not Repeatable,None,No Wait List,Times not - Online Days,not,"available""",,,
"""SCM 5522-999 -Planning/Operations Management"",",Mei Li,"Prerequisite: Graduate standing; departmental permission. In this course, we will discuss advanced concepts of operations planning, operations functions, current operations management practices, analytical techniques related to operations management problems, and applying these concepts and techniques in practice. (Irreg.)",May 12 - Jun 27,38 out of 40,Lecture,Asynchronous Online,Not Repeatable,None,No Wait List,Times not - Online Days,not,"available""",,,
"""SCM 5562-998 -SCM Global Excellence"",",Steven Clinton,"Prerequisite: Graduate Standing; departmental permission; and SCM 5402 or concurrent enrollment; and SCM 5422 or concurrent enrollment; and SCM 5522 or concurrent enrollment. Supply Chain is truly global in today's world markets, and an up-to-date perspective is needed as the world is changing daily. Logistics is a key driver of globalization, and a facilitator of international trade and development with an ever search for excellence. We will focus on interdependent flows: materials, data, and resources worldwide, with a lens on quality and distinction. (Irreg.)",May 12 - Jun 27,37 out of 37,Lecture,Synchronous Video Conf/Remote,Not Repeatable,None,No Wait List,7:00 pm - 9:00 pm,Video Conference T May 30 7:00 pm - 9:00 pm Video Conference,"F""",,,
"""SCM 5562-999 -SCM Global Excellence"",",Steven Clinton,"Prerequisite: Graduate Standing; departmental permission; and SCM 5402 or concurrent enrollment; and SCM 5422 or concurrent enrollment; and SCM 5522 or concurrent enrollment. Supply Chain is truly global in today's world markets, and an up-to-date perspective is needed as the world is changing daily. Logistics is a key driver of globalization, and a facilitator of international trade and development with an ever search for excellence. We will focus on interdependent flows: materials, data, and resources worldwide, with a lens on quality and distinction. (Irreg.)",May 12 - Jun 27,10 out of 10,Lecture,Synchronous Video Conf/Remote,Not Repeatable,None,0 Waiting,7:00 pm - 9:00 pm,Video Conference T May 30 7:00 pm - 9:00 pm Video Conference,"F""",,,
"""SCM 5572-998 -Models, Analytics, & Decisions"",",Krishnamurty Muralidhar,"Prerequisite: Graduate standing; departmental permission; and SCM 5402 or concurrent enrollment; and SCM 5422 or concurrent enrollment; and SCM 5522 or concurrent enrollment. This course will provide an overview of analytical techniques used to model complex supply chain problems to address strategic, tactical, and operational issues. We will address how decisions relating to forecasting, resource allocation, transportation, project management, inventory management, and supply networks can be improved by analytical models. (Irreg.)",Jun 30 - Aug 15,35 out of 35,Lecture,Synchronous Video Conf/Remote,Not Repeatable,None,No Wait List,7:00 pm - 9:00 pm,Video Conference W Aug 1 7:00 pm - 9:00 pm Video Conference,"F""",,,
"""SCM 5572-999 -Models, Analytics, & Decisions"",",Krishnamurty Muralidhar,"Prerequisite: Graduate standing; departmental permission; and SCM 5402 or concurrent enrollment; and SCM 5422 or concurrent enrollment; and SCM 5522 or concurrent enrollment. This course will provide an overview of analytical techniques used to model complex supply chain problems to address strategic, tactical, and operational issues. We will address how decisions relating to forecasting, resource allocation, transportation, project management, inventory management, and supply networks can be improved by analytical models. (Irreg.)",Jun 30 - Aug 15,10 out of 10,Lecture,Synchronous Video Conf/Remote,Not Repeatable,None,0 Waiting,7:00 pm - 9:00 pm,Video Conference W Aug 1 7:00 pm - 9:00 pm Video Conference,"F""",,,
"""SCM 5582-998 -SCM Global Excellence"",",Rajat Ghosh,Prerequisite: Graduate standing; departmental permission; and SCM 5402 or concurrent enrollment; and SCM 5422 or concurrent enrollment; and SCM 5522 or concurrent enrollment. Supply chain management occurs in a world that is constantly changing. This course is designed to examine the current issues and challenges that face the supply chain managers and executives during the period that this course is taught. (Irreg.),Jun 30 - Aug 15,25 out of 25,Lecture,Synchronous Video Conf/Remote,Not Repeatable,None,No Wait List,7:00 pm - 9:00 pm,Video Conference R Aug 8 7:00 pm - 9:00 pm Video Conference,"F""",,,
"""SCM 5582-999 -SCM Global Excellence"",",Rajat Ghosh,Prerequisite: Graduate standing; departmental permission; and SCM 5402 or concurrent enrollment; and SCM 5422 or concurrent enrollment; and SCM 5522 or concurrent enrollment. Supply chain management occurs in a world that is constantly changing. This course is designed to examine the current issues and challenges that face the supply chain managers and executives during the period that this course is taught. (Irreg.),Jun 30 - Aug 15,25 out of 25,Lecture,Synchronous Video Conf/Remote,Not Repeatable,None,No Wait List,7:00 pm - 9:00 pm,Video Conference R Aug 8 7:00 pm - 9:00 pm Video Conference,"F""",,,
"""SCM 5960-001 -Directed Readings"",",TBD,"1 to 3 hours. Prerequisite: graduate standing and permission of department. May be repeated; maximum credit twelve hours. Directed readings and/or literature reviews under the direction of a faculty member. (F, Sp, Su)",May 12 - Aug 1,1 out of 1,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not available,Location not available,Days not available,,,
"""SOC 5960-018 -Directed Readings"",",Bob Peck,"Prerequisite: Graduate standing, twelve hours of upper-division sociology. No more than six hours may be counted toward the M.A. degree. No more than twelve hours may be counted toward the Ph.D. degree. Intensive survey of literature in a selected area of sociology under the direction of a sociology faculty member. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not available,Location not available,Days not available,,,
"""SOC 5980-003 -Research for Master's Thesis"",",Constance Chapple,"Variable enrollment, two to nine hours; maximum credit applicable toward degree, four hours. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 20,None,No Wait List,Times not available,Location not available,Days not available,,,
"""SOC 5980-005 -Research for Master's Thesis"",",Trina Hope,"Variable enrollment, two to nine hours; maximum credit applicable toward degree, four hours. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 20,None,No Wait List,Times not available,Location not available,Days not available,,,
"""SOC 5980-014 -Research for Master's Thesis"",",Samuel Perry,"Variable enrollment, two to nine hours; maximum credit applicable toward degree, four hours. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 20,None,No Wait List,Times not available,Location not available,Days not available,,,
"""SOC 5980-018 -Research for Master's Thesis"",",Bob Peck,"Variable enrollment, two to nine hours; maximum credit applicable toward degree, four hours. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 20,None,No Wait List,Times not available,Location not available,Days not available,,,
"""SOC 6980-001 -Research Doctoral Dissertation"",",Loretta Bass,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""SOC 6980-005 -Research Doctoral Dissertation"",",Trina Hope,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""SOC 6980-006 -Research Doctoral Dissertation"",",Samuel Perry,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""SOC 6980-010 -Research Doctoral Dissertation"",",Thomas Burns,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""SOC 6980-012 -Research Doctoral Dissertation"",",Constance Chapple,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""SOC 6980-013 -Research Doctoral Dissertation"",",Julie Gerlinger,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",May 12 - Aug 1,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""SOC 6990-003 -Special Studies in Sociology"",",Ann Beutel,"1 to 4 hours. Prerequisite: eighteen hours of sociology and permission of instructor. Individual research in a selected field; a problem is analyzed under the direction of a member of the staff. (F, Sp)",May 12 - Aug 1,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 4,None,No Wait List,Times not available,Location not available,Days not available,,,
"""SPAN 2113-026 -Intermediate Spanish"",",Jennifer Jarvis-Denny,"Prerequisite: 1225 or equivalent. Develops reading skills and control of grammar while cultivating depth of oral and writing ability. Emphasis on expansion of vocabulary and strong re-enforcement of grammatical structures. Reading and discussion of texts of literary and cultural interest. Oral and written assignments. (F, Sp, Su).",Jun 9 - Jul 3,22 out of 22,Study Abroad,Traditional In-Person,Not Repeatable,None,0 Waiting,Times not - SBOU SPAIN,Days not,"available""",,,
