course name,instructor,course description,course dates,seats left,Schedule,delivery,repeatable,Gened type,Waitlist,meeting times,location,meeting days,final exam time,final exam date,final exam location
"""PHCH 3980-001 -Honors Research (HONORS)"",",Stacy Meade,"1 to 3 hours. Prerequisite: admission to Honors Program. May be repeated; maximum credit six hours. Provides an opportunity for the gifted Honors candidate to work at a special project in the student's field. (F, Sp, Su)",Aug 19 - Dec 13,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,1:30 pm - 3:30 pm,Dec 11,"Video Conference W"","
"""PHCH 3980-002 -Honors Research (HONORS)"",",Michael Machiorlatti,"1 to 3 hours. Prerequisite: admission to Honors Program. May be repeated; maximum credit six hours. Provides an opportunity for the gifted Honors candidate to work at a special project in the student's field. (F, Sp, Su)",Aug 19 - Dec 13,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PHCH 3980-003 -Honors Research (HONORS)"",",Mark Woodring,"1 to 3 hours. Prerequisite: admission to Honors Program. May be repeated; maximum credit six hours. Provides an opportunity for the gifted Honors candidate to work at a special project in the student's field. (F, Sp, Su)",Aug 19 - Dec 13,4 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PHIL 6980-006 -Research Doctoral Dissertation"",",Adam Green,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Aug 19 - Dec 13,4 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PHIL 6980-007 -Research Doctoral Dissertation"",",Edward Sankowski,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Aug 19 - Dec 13,4 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Dale Hall,Tower 609 Days not,"available""",,,
"""PHIL 6980-011 -Research Doctoral Dissertation"",",TBD,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Aug 19 - Dec 13,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PHIL 6980-012 -Research Doctoral Dissertation"",",TBD,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Aug 19 - Dec 13,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PHIL 6980-014 -Research Doctoral Dissertation"",",TBD,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Aug 19 - Dec 13,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PHIL 6980-015 -Research Doctoral Dissertation"",",TBD,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Aug 19 - Dec 13,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PHIL 6980-017 -Research Doctoral Dissertation"",",TBD,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Aug 19 - Dec 13,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PHIL 6980-033 -Research Doctoral Dissertation"",",Stephen Ellis,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Aug 19 - Dec 13,1 out of 2,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PHIL 6990-016 -Independent Study"",",TBD,1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Aug 19 - Dec 13,1 out of 1,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PHIL 6990-017 -Independent Study"",",TBD,1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit nine hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (Irreg.),Aug 19 - Dec 13,2 out of 2,Independent Study,Traditional In-Person,Max Hours: 9,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PHYS 6980-029 -Research Doctoral Dissertation"",",Joseph Tischler,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Aug 19 - Dec 13,4 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Nielsen Hall,329 Days not,"available""",,,
"""PHYS 6980-030 -Research Doctoral Dissertation"",",Michael Strauss,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Aug 19 - Dec 13,2 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Nielsen Hall,343 Days not,"available""",,,
"""PHYS 6980-031 -Research Doctoral Dissertation"",",John Stupak,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Aug 19 - Dec 13,3 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Nielsen Hall,327 Days not,"available""",,,
"""PHYS 6980-032 -Research Doctoral Dissertation"",",Thirumalai Venkatesan,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Aug 19 - Dec 13,3 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PHYS 6980-033 -Research Doctoral Dissertation"",",Bruno Uchoa,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; may be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Aug 19 - Dec 13,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not - Nielsen Hall,223 Days not,"available""",,,
"""PIAN 5020-002 -Master's Piano--Performance"",",Stephanie Shames,"2 to 4 hours. Prerequisite: graduate standing in music; permission of adviser and instructor; 4020 and 4021 or equivalent. May be repeated; maximum credit toward an M.M. degree 10 hours. (F, Sp, Su)",Aug 19 - Dec 6,4 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 24,None,No Wait List,3:30 pm - 5:00 pm,Catlett Music Ctr 101,"R""",,,
"""PIAN 5020-004 -Master's Piano--Performance"",",Jeongwon Ham,"2 to 4 hours. Prerequisite: graduate standing in music; permission of adviser and instructor; 4020 and 4021 or equivalent. May be repeated; maximum credit toward an M.M. degree 10 hours. (F, Sp, Su)",Aug 19 - Dec 6,2 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 24,None,No Wait List,2:30 pm - 3:20 pm,Catlett Music Ctr 101,"TR""",,,
"""PIAN 5020-005 -Master's Piano--Performance"",",John Murphy,"2 to 4 hours. Prerequisite: graduate standing in music; permission of adviser and instructor; 4020 and 4021 or equivalent. May be repeated; maximum credit toward an M.M. degree 10 hours. (F, Sp, Su)",Aug 19 - Dec 6,2 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 24,None,No Wait List,10:30 am - 12:00 pm,Catlett Music Ctr 101,"T""",,,
"""PIAN 5020-012 -Master's Piano--Performance"",",Stephanie Shames,"2 to 4 hours. Prerequisite: graduate standing in music; permission of adviser and instructor; 4020 and 4021 or equivalent. May be repeated; maximum credit toward an M.M. degree 10 hours. (F, Sp, Su)",Aug 19 - Dec 6,3 out of 3,Performance Based Activity,Traditional In-Person,Max Hours: 24,None,No Wait List,3:30 pm - 5:00 pm,Catlett Music Ctr 101,"R""",,,
"""PIAN 5020-014 -Master's Piano--Performance"",",Jeongwon Ham,"2 to 4 hours. Prerequisite: graduate standing in music; permission of adviser and instructor; 4020 and 4021 or equivalent. May be repeated; maximum credit toward an M.M. degree 10 hours. (F, Sp, Su)",Aug 19 - Dec 6,9 out of 10,Performance Based Activity,Traditional In-Person,Max Hours: 24,None,No Wait List,2:30 pm - 3:20 pm,Catlett Music Ctr 101,"TR""",,,
"""PIAN 6000-001 -Doctoral Secondary Piano"",",John Murphy,"1 to 2 hours. Prerequisite: graduate standing in music, permission of adviser or instructor. May be repeated; maximum credit eight hours on a given instrument (including voice). For doctoral degree music students studying in a secondary (or minor) performance area. (F, Sp, Su)",Aug 19 - Dec 6,9 out of 10,Performance Based Activity,Traditional In-Person,Max Hours: 8,None,No Wait List,Times not - Catlett Music,Ctr 17 Days not,"available""",,,
"""PIAN 6000-002 -Doctoral Secondary Piano"",",Stephanie Shames,"1 to 2 hours. Prerequisite: graduate standing in music, permission of adviser or instructor. May be repeated; maximum credit eight hours on a given instrument (including voice). For doctoral degree music students studying in a secondary (or minor) performance area. (F, Sp, Su)",Aug 19 - Dec 6,3 out of 3,Performance Based Activity,Traditional In-Person,Max Hours: 8,None,No Wait List,3:30 pm - 5:00 pm,Catlett Music Ctr 101,"R""",,,
"""PIAN 6000-004 -Doctoral Secondary Piano"",",Jeongwon Ham,"1 to 2 hours. Prerequisite: graduate standing in music, permission of adviser or instructor. May be repeated; maximum credit eight hours on a given instrument (including voice). For doctoral degree music students studying in a secondary (or minor) performance area. (F, Sp, Su)",Aug 19 - Dec 6,10 out of 10,Performance Based Activity,Traditional In-Person,Max Hours: 8,None,No Wait List,2:30 pm - 3:20 pm,Catlett Music Ctr 101,"TR""",,,
"""PIAN 6000-005 -Doctoral Secondary Piano"",",Sara Ernst,"1 to 2 hours. Prerequisite: graduate standing in music, permission of adviser or instructor. May be repeated; maximum credit eight hours on a given instrument (including voice). For doctoral degree music students studying in a secondary (or minor) performance area. (F, Sp, Su)",Aug 19 - Dec 6,5 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 8,None,No Wait List,10:30 am - 12:00 pm,Catlett Music Ctr 101,"T""",,,
"""PIAN 6000-012 -Doctoral Secondary Piano"",",Stephanie Shames,"1 to 2 hours. Prerequisite: graduate standing in music, permission of adviser or instructor. May be repeated; maximum credit eight hours on a given instrument (including voice). For doctoral degree music students studying in a secondary (or minor) performance area. (F, Sp, Su)",Aug 19 - Dec 6,10 out of 10,Performance Based Activity,Traditional In-Person,Max Hours: 8,None,No Wait List,3:30 pm - 5:00 pm,Catlett Music Ctr 101,"R""",,,
"""PIAN 6000-014 -Doctoral Secondary Piano"",",Jeongwon Ham,"1 to 2 hours. Prerequisite: graduate standing in music, permission of adviser or instructor. May be repeated; maximum credit eight hours on a given instrument (including voice). For doctoral degree music students studying in a secondary (or minor) performance area. (F, Sp, Su)",Aug 19 - Dec 6,10 out of 10,Performance Based Activity,Traditional In-Person,Max Hours: 8,None,No Wait List,2:30 pm - 3:20 pm,Catlett Music Ctr 101,"TR""",,,
"""PIAN 6010-001 -Doctoral Piano--Non-Perform"",",Sara Ernst,"2 to 3 hours. Prerequisite: graduate standing in music; permission of adviser and instructor. May be repeated. Doctoral-level study of applied music in the major performance area for students other than performance majors in their primary field. (F, Sp, Su)",Aug 19 - Dec 6,5 out of 5,Performance Based Activity,Traditional In-Person,Times: 10,None,No Wait List,Times not - Catlett Music,Ctr 17 Days not,"available""",,,
"""PIAN 6010-002 -Doctoral Piano--Non-Perform"",",Stephanie Shames,"2 to 3 hours. Prerequisite: graduate standing in music; permission of adviser and instructor. May be repeated. Doctoral-level study of applied music in the major performance area for students other than performance majors in their primary field. (F, Sp, Su)",Aug 19 - Dec 6,4 out of 5,Performance Based Activity,Traditional In-Person,Times: 10,None,No Wait List,3:30 pm - 5:00 pm,Catlett Music Ctr 101,"R""",,,
"""PIAN 6010-004 -Doctoral Piano--Non-Perform"",",Jeongwon Ham,"2 to 3 hours. Prerequisite: graduate standing in music; permission of adviser and instructor. May be repeated. Doctoral-level study of applied music in the major performance area for students other than performance majors in their primary field. (F, Sp, Su)",Aug 19 - Dec 6,5 out of 5,Performance Based Activity,Traditional In-Person,Times: 10,None,No Wait List,2:30 pm - 3:20 pm,Catlett Music Ctr 101,"TR""",,,
"""PIAN 6010-005 -Doctoral Piano--Non-Perform"",",John Murphy,"2 to 3 hours. Prerequisite: graduate standing in music; permission of adviser and instructor. May be repeated. Doctoral-level study of applied music in the major performance area for students other than performance majors in their primary field. (F, Sp, Su)",Aug 19 - Dec 6,5 out of 5,Performance Based Activity,Traditional In-Person,Times: 10,None,No Wait List,10:30 am - 12:00 pm,Catlett Music Ctr 101,"T""",,,
"""PIAN 6010-012 -Doctoral Piano--Non-Perform"",",Stephanie Shames,"2 to 3 hours. Prerequisite: graduate standing in music; permission of adviser and instructor. May be repeated. Doctoral-level study of applied music in the major performance area for students other than performance majors in their primary field. (F, Sp, Su)",Aug 19 - Dec 6,10 out of 10,Performance Based Activity,Traditional In-Person,Times: 10,None,No Wait List,3:30 pm - 5:00 pm,Catlett Music Ctr 101,"R""",,,
"""PIAN 6010-014 -Doctoral Piano--Non-Perform"",",Jeongwon Ham,"2 to 3 hours. Prerequisite: graduate standing in music; permission of adviser and instructor. May be repeated. Doctoral-level study of applied music in the major performance area for students other than performance majors in their primary field. (F, Sp, Su)",Aug 19 - Dec 6,10 out of 10,Performance Based Activity,Traditional In-Person,Times: 10,None,No Wait List,2:30 pm - 3:20 pm,Catlett Music Ctr 101,"TR""",,,
"""PIAN 6020-001 -Doctoral Piano--Performance"",",Sara Ernst,"2 to 4 hours. Prerequisite: graduate standing in music; 5042; permission of adviser and instructor. May be repeated; credit applicable toward applied music requirements for the Doctor of Musical Arts degree. Doctoral-level study of applied music for performance majors in their primary field. (F, Sp, Su)",Aug 19 - Dec 6,5 out of 5,Performance Based Activity,Traditional In-Person,Times: 10,None,No Wait List,Times not - Catlett Music,Ctr 17 Days not,"available""",,,
"""PIAN 6020-002 -Doctoral Piano--Performance"",",Stephanie Shames,"2 to 4 hours. Prerequisite: graduate standing in music; 5042; permission of adviser and instructor. May be repeated; credit applicable toward applied music requirements for the Doctor of Musical Arts degree. Doctoral-level study of applied music for performance majors in their primary field. (F, Sp, Su)",Aug 19 - Dec 6,2 out of 5,Performance Based Activity,Traditional In-Person,Times: 10,None,No Wait List,3:30 pm - 5:00 pm,Catlett Music Ctr 101,"R""",,,
"""PIAN 6020-004 -Doctoral Piano--Performance"",",Jeongwon Ham,"2 to 4 hours. Prerequisite: graduate standing in music; 5042; permission of adviser and instructor. May be repeated; credit applicable toward applied music requirements for the Doctor of Musical Arts degree. Doctoral-level study of applied music for performance majors in their primary field. (F, Sp, Su)",Aug 19 - Dec 6,1 out of 5,Performance Based Activity,Traditional In-Person,Times: 10,None,No Wait List,2:30 pm - 3:20 pm,Catlett Music Ctr 101,"TR""",,,
"""PIAN 6020-005 -Doctoral Piano--Performance"",",John Murphy,"2 to 4 hours. Prerequisite: graduate standing in music; 5042; permission of adviser and instructor. May be repeated; credit applicable toward applied music requirements for the Doctor of Musical Arts degree. Doctoral-level study of applied music for performance majors in their primary field. (F, Sp, Su)",Aug 19 - Dec 6,4 out of 5,Performance Based Activity,Traditional In-Person,Times: 10,None,No Wait List,10:30 am - 12:00 pm,Catlett Music Ctr 101,"T""",,,
"""PIAN 6020-012 -Doctoral Piano--Performance"",",Stephanie Shames,"2 to 4 hours. Prerequisite: graduate standing in music; 5042; permission of adviser and instructor. May be repeated; credit applicable toward applied music requirements for the Doctor of Musical Arts degree. Doctoral-level study of applied music for performance majors in their primary field. (F, Sp, Su)",Aug 19 - Dec 6,9 out of 10,Performance Based Activity,Traditional In-Person,Times: 10,None,No Wait List,3:30 pm - 5:00 pm,Catlett Music Ctr 101,"R""",,,
"""PIAN 6020-014 -Doctoral Piano--Performance"",",Jeongwon Ham,"2 to 4 hours. Prerequisite: graduate standing in music; 5042; permission of adviser and instructor. May be repeated; credit applicable toward applied music requirements for the Doctor of Musical Arts degree. Doctoral-level study of applied music for performance majors in their primary field. (F, Sp, Su)",Aug 19 - Dec 6,7 out of 10,Performance Based Activity,Traditional In-Person,Times: 10,None,No Wait List,2:30 pm - 3:20 pm,Carpenter Hall 301,"TR""",,,
"""PORT 2113-001 -Intermediate Portuguese"",",Paulo Moreira,"Prerequisite: 1225. Develops reading skills and control of grammar while cultivating depth of oral and writing ability. Emphasis on expansion of vocabulary and strong reinforcement of grammatical structures. Reading and discussion of texts of literary and cultural interest. Oral and written assignments. (F, Sp)",Aug 19 - Dec 6,3 out of 8,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,2:00 pm - 2:50 pm,Bizzell Library 225,MWF,4:30 pm - 6:30 pm,Dec 13,"Bizzell Library 225 F"","
"""PORT 3990-001 -Independent Study"",",Paulo Moreira,"1 to 3 hours. Prerequisite: one course in general area to be studied; permission of instructor and department. May be repeated; maximum credit six hours. Contracted independent study for topic not currently offered in regularly scheduled courses. (F, Sp)",Aug 19 - Dec 13,3 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,4:30 pm - 6:30 pm,Dec 13,"Bizzell Library 225 F"","
"""PORT 3990-002 -Independent Study"",",Paulo Moreira,"1 to 3 hours. Prerequisite: one course in general area to be studied; permission of instructor and department. May be repeated; maximum credit six hours. Contracted independent study for topic not currently offered in regularly scheduled courses. (F, Sp)",Aug 19 - Dec 13,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PORT 4990-001 -Independent Study"",",Paulo Moreira,"1 to 3 hours. Prerequisite: one course in general area to be studied; permission of instructor and department. May be repeated; maximum credit six hours. Contracted independent study for topic not currently offered in regularly scheduled courses. (F, Sp)",Aug 19 - Dec 13,4 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
"""PORT 4990-002 -Independent Study"",",Paulo Moreira,"1 to 3 hours. Prerequisite: one course in general area to be studied; permission of instructor and department. May be repeated; maximum credit six hours. Contracted independent study for topic not currently offered in regularly scheduled courses. (F, Sp)",Aug 19 - Dec 13,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
"""POTA 1715-995 -Potawatomi Language I"",",Robert W. Collins,"Through a partnership between the Citizen Potawatomi Nation Language Department and the university, this language course will introduce students to the culture, history, phonology, morphology, syntax, conversational practice, and vocabulary of Bodewadmimwen (Potawatomi Language) using an online platform. Framed in a seasonal context, four modules guide students through a Potawatomi-centered worldview to create story-listeners and -tellers. (F, Sp)",Aug 19 - Dec 13,11 out of 15,Lecture,Asynchronous Online,Not Repeatable,None,No Wait List,Times not - Online Days,not,"available""",,,
"""PSAD 3603-201 -Intro to Aerospace & Defense"",",Steven Gullberg,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: Junior standing or departmental permission. This course provides an overview of topics needed by decision makers in the aerospace and defense field. Topics related to the development and history of the field, technology, intelligence, weapons, procurement, strategy, and future trends will be examined. Students will be exposed to a range of ideas and competencies needed by policymakers in a variety of aerospace and defense organizations. (F, Sp)",Oct 14 - Dec 6,30 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSBA 2283-101 -Understanding Management"",",Patricia Traynor,"Graduate Assistant tuition waivers cannot be applied towards this course.  Examines organizational planning, the process of organizational decision making, the early research on leadership that focuses on personal traits, motivation in organizations, communicating in organizations, teamwork in organizations, the principles of organization and organizational control. (F, Sp, Su)",Aug 19 - Oct 11,4 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSBA 2283-201 -Understanding Management"",",Patricia Traynor,"Graduate Assistant tuition waivers cannot be applied towards this course.  Examines organizational planning, the process of organizational decision making, the early research on leadership that focuses on personal traits, motivation in organizations, communicating in organizations, teamwork in organizations, the principles of organization and organizational control. (F, Sp, Su)",Oct 14 - Dec 6,7 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSBA 3123-101 -Applied Budget & Finance"",",Robin Shah,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: Junior standing or departmental permission. This course serves as an introduction to fundamental financial principles utilized in business today. It is increasingly important for nonfinancial managers to be able to understand financial terms at a nontechnical level. This course provides students with an understanding of financial terminology and accounting methods so that they can effectively explain the financial implications of decisions made within the business. (F, Sp, Su)",Aug 19 - Oct 11,6 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSBA 3123-201 -Applied Budget & Finance"",",Tanesha Morgan,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: Junior standing or departmental permission. This course serves as an introduction to fundamental financial principles utilized in business today. It is increasingly important for nonfinancial managers to be able to understand financial terms at a nontechnical level. This course provides students with an understanding of financial terminology and accounting methods so that they can effectively explain the financial implications of decisions made within the business. (F, Sp, Su)",Oct 14 - Dec 6,1 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSBA 3143-101 -Marketing and Brand Management"",",Coleman Patterson,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: Junior standing or departmental permission. Focuses on marketing and marketing strategy planning, examining the \""Four Ps\"" (Product, Place, Promotion, and Price). The course integrates topics such as international marketing, social media, and ethics throughout the units. The course will also cover brand management concepts, discussing how branding should result in increased sales, as well as how branding integrates into the other areas of marketing. (F, Sp, Su)",Aug 19 - Oct 11,3 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSBA 3223-101 -Finance for Non-Fin. Managers"",",Tanesha Morgan,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: Junior standing or departmental permission. An introduction to financial information for leaders who are not directly responsible for accounting or finance functions in their organizations. (F, Sp, Su)",Aug 19 - Oct 11,2 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSBA 3223-201 -Finance for Non-Fin. Managers"",",Mitchell Miller,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: Junior standing or departmental permission. An introduction to financial information for leaders who are not directly responsible for accounting or finance functions in their organizations. (F, Sp, Su)",Oct 14 - Dec 6,17 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSBA 4123-201 -Quality Initiatives Organiztns"",",James Morrison,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: junior standing or permission from advisor. Total quality management enables leaders of for-profit, nonprofit, public sector, and multinational organizations to produce high-quality products and services that customers want. The TQM process adds value to customers' lives and positions the organization to respond quickly to changing consumer preferences. Lean, Six Sigma, Kaizen, and benchmarking methods help leaders systematically optimize and modernize their organizational practices to improve effectiveness. (F, Sp, Su)",Oct 14 - Dec 6,36 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSBA 4133-101 -Human Resources Administration"",",Jennifer Mayes,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: Junior standing or departmental permission. This course is designed to implement the administration of Human Resources within all types of organizations. The theoretical review covers the aspects related to the analysis of work and job design while discussing behavioral aspects that affect Human Resources performance. The practical approach will review recruitment, selection, training, career development, performance management, compensation, labor relations, rules, and regulations. (F, Sp, Su)",Aug 19 - Oct 11,1 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSBA 4133-201 -Human Resources Administration"",",Jennifer Mayes,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: Junior standing or departmental permission. This course is designed to implement the administration of Human Resources within all types of organizations. The theoretical review covers the aspects related to the analysis of work and job design while discussing behavioral aspects that affect Human Resources performance. The practical approach will review recruitment, selection, training, career development, performance management, compensation, labor relations, rules, and regulations. (F, Sp, Su)",Oct 14 - Dec 6,7 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSBA 4173-201 -Business Ethics & Legal Env"",",Julie Tate,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: Junior standing or departmental permission. This course will help students develop an understanding of the law and its application to the business environment. Emphasis will be on recognition of legal problems, critical thinking, and ethical analysis. Few can conduct business without having to consider and deal with legal, ethical, and social responsibility issues. This course prepares students for reasoned decision-making in the workplace. (F, Sp, Su)",Oct 14 - Dec 6,5 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSCJ 2283-201 -Introduction-Criminal Justice"",",Michael Heatherly,"Graduate Assistant tuition waivers cannot be applied towards this course.  Investigation and analysis of the three major components of the criminal justice system: police, courts, and corrections. Topics include the criminal justice system's ability to balance crime control and individual civil liberties, the use of formal and informal decision-making processes, and the effectiveness of criminal justice policies, practices, and programs. (F, Sp, Su)",Oct 14 - Dec 6,9 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSCJ 3113-101 -Comparative Justice Systems"",",Elhrick Cerdan,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: junior standing or permission from PACS adviser. Examines and compares the legal and criminal justice systems of different nations. Focuses on historical, political and social factors, and explains their influence on legal institutions and systems of justice. Discusses points of divergence between other societies and the United States in perceived causes of crime and differing approaches to rehabilitation and crime prevention. Countries representing Europe, Africa, Asia and (F, Sp, Su)",Aug 19 - Oct 11,23 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSCJ 3133-101 -Theories of Criminal Behavior"",",Rachel Feinstein,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: junior standing or permission from PACS adviser. An overview of theories of criminal behavior as well as current issues in criminology. Students will be exposed to biological, sociological and psychological theories of crime, as well as opposing viewpoints on important topics in criminology. (F, Sp, Su)",Aug 19 - Oct 11,2 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
"""PSCJ 3133-201 -Theories of Criminal Behavior"",",Melissa Inglis,"Graduate Assistant tuition waivers cannot be applied towards this course.  Prerequisite: junior standing or permission from PACS adviser. An overview of theories of criminal behavior as well as current issues in criminology. Students will be exposed to biological, sociological and psychological theories of crime, as well as opposing viewpoints on important topics in criminology. (F, Sp, Su)",Oct 14 - Dec 6,1 out of 45,Lecture,Asynchronous Online,Not Repeatable,None,0 Waiting,Times not - Online Days,not,"available""",,,
