course name,instructor,course description,course dates,seats left,Schedule,delivery,repeatable,Gened type,Waitlist,meeting times,location,meeting days,final exam time,final exam date,final exam location
"""NAS 5980-005 -Research for Master's Thesis"",",Farina King,"Prerequisite: graduate standing. Variable enrollment, two to six hours; maximum credit applicable toward degree, six hours. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 20,None,No Wait List,Times not available,Location not available,Days not available,,,
"""NAS 5980-006 -Research for Master's Thesis"",",TBD,"Prerequisite: graduate standing. Variable enrollment, two to six hours; maximum credit applicable toward degree, six hours. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 20,None,No Wait List,Times not available,Location not available,Days not available,,,
"""NAS 5980-007 -Research for Master's Thesis"",",TBD,"Prerequisite: graduate standing. Variable enrollment, two to six hours; maximum credit applicable toward degree, six hours. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 20,None,No Wait List,Times not available,Location not available,Days not available,,,
"""NAS 5980-009 -Research for Master's Thesis"",",TBD,"Prerequisite: graduate standing. Variable enrollment, two to six hours; maximum credit applicable toward degree, six hours. (F, Sp, Su)",Jan 13 - May 9,4 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 20,None,No Wait List,Times not available,Location not available,Days not available,,,
"""NAS 5990-001 -Independent Study"",",Raina Heaton,"1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit six hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
"""NAS 5990-002 -Independent Study"",",TBD,"1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit six hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
"""NAS 5990-003 -Independent Study"",",TBD,"1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated; maximum credit six hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Independent study may include library and/or laboratory research and field projects. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 6,None,No Wait List,Times not available,Location not available,Days not available,,,
"""NPNG 2033-001 -Introduction to Nonprofits"",",Vicki Lavastida,"A comprehensive overview of the nonprofit sector, its characteristics, and how to manage a nonprofit organization. Examines a wide range of management issues today's nonprofits face in pursuing their missions and daily operations. (F, Sp)",Jan 13 - May 2,4 out of 25,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,10:30 am - 11:45 am,Headington,R,8:00 am - 10:00 am,May 7,"Headington Residential College D0127 W"","
"""NPNG 2033-002 -Introduction to Nonprofits"",",Vicki Lavastida,"A comprehensive overview of the nonprofit sector, its characteristics, and how to manage a nonprofit organization. Examines a wide range of management issues today's nonprofits face in pursuing their missions and daily operations. (F, Sp)",Jan 13 - May 2,8 out of 25,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,3:00 pm - 4:15 pm,Copeland Hall 246,TR,4:30 pm - 6:30 pm,May 6,"Copeland Hall 246 T"","
"""NPNG 3033-001 -Nonprofit Management"",",Sidney Ellington,"Prerequisite: NPNG 2033 or permission of department. A more detailed look at how to manage or govern a well-run nonprofit organization efficiently. Combines academic theory with real-life experience, equipping students with the tools required to effectively lead a nonprofit organization. (F, Sp)",Jan 13 - May 2,9 out of 20,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,1:30 pm - 2:45 pm,Copeland Hall 246,TR,1:30 pm - 3:30 pm,May 5,"Copeland Hall 246 M"","
"""NPNG 3910-011 -Nonprofit Internship"",",Sidney Ellington,"1 to 3 hours. Prerequisite: junior standing and permission of instructor. May be repeated; maximum credit six hours. Interns observe and participate in functions, processes and actions of nonprofit organizations. This experience can enhance a student's knowledge of the requirements, benefits and lessons of working in the public or non-profit sector. (F, Sp, Su)",Jan 13 - May 9,8 out of 10,Internship,Traditional In-Person,"Times: 5, Max Hours: 6",None,0 Waiting,Times not available,Location not available,Days not available,1:30 pm - 3:30 pm,May 5,"Copeland Hall 246 M"","
"""NPNG 4033-001 -Leadership & Planning"",",Sidney Ellington,"Prerequisite: NPNG 3033 or permission of instructor. A continuation of nonprofit organization management, with emphasis on board members, volunteers, paid staff, accountability, interactions, risk management, finances, and trending. (Sp)",Jan 13 - May 2,13 out of 20,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,12:00 pm - 1:15 pm,Copeland Hall 218,TR,1:30 pm - 3:30 pm,May 6,"Copeland Hall 218 T"","
"""NPNG 4303-001 -Marketing for Nonprofits"",",Sidney Ellington,"Prerequisite: NPNG 2033 and senior standing or permission of instructor. Provides students with the concepts and tools to conduct research and analyses, identify and evaluate target markets, explore opportunities to effectively communicate with new clients, donors and volunteers, and design effective web-based and social media tactic as part of an integrated marketing and communication strategy will be learned. (F)",Jan 13 - May 2,16 out of 20,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,9:00 am - 10:15 am,Physical Science Ctr 223,TR,8:00 am - 10:00 am,May 9,"Physical Science Ctr 223 F"","
"""NPNG 5033-980 -Nonprofits: Sector & System"",",Meg Morgan,"Prerequisites: graduate standing or permission of instructor. Understanding the relationship between government and nonprofits is fundamental for the survival of the sector. Nonprofits implement public policy, receive government funding, respond to natural disasters, and help form legislation. The course includes an examination of broad theoretical, empirical and practical spectrum of nonprofit-public collaborations, conflicts, and resultant policy implications. (Irreg.)",Jan 24 - pm -,13 out of 20,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,9:00 pm - not available,F Jan 25 9:00 am - 5:00 pm Location not available S Jan 26 1:00 pm - 4:00 pm Location not available U Feb 7 5:30 pm - 9:00 pm Location not available F Feb 8 9:00 am - 5:00 pm Location not available S Feb 9 1:00 pm - 4:00 pm Location not available U Feb 21 5:30 pm - 9:00 pm Location not available F Feb 22 9:00 am - 5:00 pm Location not available S Feb 23 1:00 pm - 4:00 pm Location not available,"U""",8:00 am - 10:00 am,May 9,"Physical Science Ctr 223 F"","
"""OBOE 2000-001 -Freshmn/Soph Secondary Oboe"",",Michael Welk,"1 to 2 hours. Prerequisite: permission of adviser and instructor. May be repeated; maximum credit toward B.F.A., B.M.A., B.M.E., and B.M. degrees, eight hours. For freshman and sophomore music students studying in a secondary (or minor) performance area. (F, Sp, Su)",Jan 13 - May 2,5 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 8,None,No Wait List,1:30 pm - 2:20 pm,Catlett Music Ctr 15,"T""",,,
"""OBOE 2020-001 -Oboe: Fresh/Soph"",",Michael Welk,"2 to 4 hours. Prerequisite: Majors only. May be repeated; maximum credit 12 hours. Applied instrumental lessons for freshmen and sophomore music majors in a School of Music degree program. (F, Sp)",Jan 13 - May 2,4 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 12,None,No Wait List,1:30 pm - 2:20 pm,Catlett Music Ctr 15,"T""",,,
"""OBOE 4000-001 -Junior/Senior Secondary Oboe"",",Michael Welk,"1 to 2 hours. Prerequisite: permission of adviser and instructor. May be repeated; maximum credit toward B.F.A., B.M.A., B.M.E., and B.M. degrees, eight hours. For junior and senior music students studying in a secondary (or minor) performance area. (F, Sp, Su)",Jan 13 - May 2,5 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 8,None,No Wait List,1:30 pm - 2:20 pm,Catlett Music Ctr 15,"T""",,,
"""OBOE 4020-001 -Oboe: Junior/Senior"",",Michael Welk,"1 to 4 hours. Prerequisite: majors only; junior standing. May be repeated; maximum credit 20 hours. Applied instrumental lessons for junior and senior music majors in a School of Music degree program. (F, Sp)",Jan 13 - May 2,4 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 20,None,No Wait List,1:30 pm - 2:20 pm,Catlett Music Ctr 15,"T""",,,
"""OBOE 5000-001 -Master's Secondary Oboe"",",Michael Welk,"1 to 2 hours. Prerequisite: graduate standing in music; permission of adviser and instructor. May be repeated; maximum credit eight hours on a given instrument (including voice). For master's degree music students studying in a secondary (or minor) performance area. (F, Sp, Su)",Jan 13 - May 2,5 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 8,None,No Wait List,1:30 pm - 2:20 pm,Catlett Music Ctr 15,"T""",,,
"""OBOE 5010-001 -Master's Oboe--Non-Performance"",",Michael Welk,"1 to 3 hours. Prerequisite: graduate standing in music; permission of adviser and instructor. May be repeated; maximum credit eight hours on a given instrument (including voice). For master's degree students other than performance majors in their major field. (F, Sp, Su)",Jan 13 - May 2,5 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 8,None,No Wait List,1:30 pm - 2:20 pm,Catlett Music Ctr 15,"T""",,,
"""OBOE 5020-001 -Master's Oboe--Perform"",",Michael Welk,"2 to 4 hours. Prerequisite: graduate standing in music; permission of adviser and instructor; 4020 and 4021 or equivalent. May be repeated; maximum credit toward an M.M. degree 10 hours. (F, Sp, Su)",Jan 13 - May 2,3 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 24,None,No Wait List,1:30 pm - 2:20 pm,Catlett Music Ctr 15,"T""",,,
"""OBOE 6000-001 -Doctoral Secondary Oboe"",",Michael Welk,"1 to 2 hours. Prerequisite: graduate standing in music, permission of adviser or instructor. May be repeated; maximum credit eight hours on a given instrument (including voice). For doctoral degree music students studying in a secondary (or minor) performance area. (F, Sp, Su)",Jan 13 - May 2,5 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 8,None,No Wait List,1:30 pm - 2:20 pm,Catlett Music Ctr 15,"T""",,,
"""OBOE 6010-001 -Doctoral Oboe--Non-Perform"",",Michael Welk,"2 to 3 hours. Prerequisite: graduate standing in music; permission of adviser and instructor. May be repeated. Doctoral-level study of applied music in the major performance area for students other than performance majors in their primary field. (F, Sp, Su)",Jan 13 - May 2,5 out of 5,Performance Based Activity,Traditional In-Person,Times: 10,None,No Wait List,1:30 pm - 2:20 pm,Catlett Music Ctr 15,"T""",,,
"""OBOE 6020-001 -Doctoral Oboe--Performance"",",Michael Welk,"2 to 4 hours. Prerequisite: graduate standing in music; 5042; permission of adviser and instructor. May be repeated; credit applicable toward applied music requirements for the Doctor of Musical Arts degree. Doctoral-level study of applied music for performance majors in their primary field. (F, Sp, Su)",Jan 13 - May 2,5 out of 5,Performance Based Activity,Traditional In-Person,Times: 10,None,No Wait List,1:30 pm - 2:20 pm,Catlett Music Ctr 15,"T""",,,
"""OCL 5633-985 -Community Engagement Capstone"",",Meg Morgan,"Prerequisite: Graduate standing, OCL 5603, OCL 5613, and OCL 5623. Learners will apply all they have learned in the preceding courses to address a real-world problem or issue affecting a community partner. In this course, learners will implement the program they developed in the Community Engagement Apprenticeship course. Learners will collect measures and other forms of data at baseline and at points following implementation of their program. (Irreg.)",Jan 13 - May 9,10 out of 10,Lecture,Asynchronous Online,Not Repeatable,None,No Wait List,Times not available,Location not available,Days not available,,,
"""OCL 6813-980 -Prospectus Development"",",Jody Worley,"Prerequisite: Graduate standing and departmental permission. May be repeated; maximum credit six hours. The course is designed for advanced doctoral students/candidates. Students will develop a research topic and write a topic proposal as a starting point to work from and further develop with the dissertation chair and committee. (F, Sp, Su)",Jan 13 - May 9,9 out of 10,Lecture,Traditional In-Person,"Times: 1, Max Hours: 6",None,No Wait List,6:00 pm - 9:00 pm,Location not available,"W""",,,
"""OCL 6980-980 -Research Doctoral Dissertation"",",Jody Worley,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; May be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,4 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""OCL 6980-981 -Research Doctoral Dissertation"",",Ricky Munoz,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; May be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,2 out of 2,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""OCL 6980-982 -Research Doctoral Dissertation"",",Julie Miller-Cribbs,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; May be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""OCL 6980-984 -Research Doctoral Dissertation"",",Chan Hellman,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; May be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""OCL 6980-986 -Research Doctoral Dissertation"",",Curt Adams,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; May be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,2 out of 2,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""OCL 6980-987 -Research Doctoral Dissertation"",",Curt Adams,"2 to 16 hours. Prerequisite: Graduate standing and permission of instructor; May be repeated. Directed research culminating in the completion of the doctoral dissertation. (F, Sp, Su)",Jan 13 - May 9,1 out of 1,Thesis/Dissertation,Traditional In-Person,Times: 30,None,No Wait List,Times not available,Location not available,Days not available,,,
"""OCL 6990-980 -Independent Study"",",Jody Worley,"1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated with change of content; maximum credit twelve hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Individual research in areas of organizational and community leadership. Independent study may include library and/or laboratory research and field projects. Specific objectives and work requirements should be established by prior agreement between the instructor and student. (F, Sp, Su)",Jan 13 - May 9,5 out of 5,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not available,Location not available,Days not available,,,
"""OCL 6990-981 -Independent Study"",",Ricky Munoz,"1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated with change of content; maximum credit twelve hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Individual research in areas of organizational and community leadership. Independent study may include library and/or laboratory research and field projects. Specific objectives and work requirements should be established by prior agreement between the instructor and student. (F, Sp, Su)",Jan 13 - May 9,1 out of 1,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not available,Location not available,Days not available,,,
"""OCL 6990-982 -Independent Study"",",Julie Miller-Cribbs,"1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated with change of content; maximum credit twelve hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Individual research in areas of organizational and community leadership. Independent study may include library and/or laboratory research and field projects. Specific objectives and work requirements should be established by prior agreement between the instructor and student. (F, Sp, Su)",Jan 13 - May 9,1 out of 1,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not available,Location not available,Days not available,,,
"""OCL 6990-983 -Independent Study"",",December Maxwell,"1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated with change of content; maximum credit twelve hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Individual research in areas of organizational and community leadership. Independent study may include library and/or laboratory research and field projects. Specific objectives and work requirements should be established by prior agreement between the instructor and student. (F, Sp, Su)",Jan 13 - May 9,1 out of 1,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not available,Location not available,Days not available,,,
"""OCL 6990-986 -Independent Study"",",Curt Adams,"1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated with change of content; maximum credit twelve hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Individual research in areas of organizational and community leadership. Independent study may include library and/or laboratory research and field projects. Specific objectives and work requirements should be established by prior agreement between the instructor and student. (F, Sp, Su)",Jan 13 - May 9,2 out of 2,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not available,Location not available,Days not available,,,
"""OCL 6990-987 -Independent Study"",",Curt Adams,"1 to 3 hours. Prerequisite: Graduate standing and permission of instructor. May be repeated with change of content; maximum credit twelve hours. Contracted independent study for a topic not currently offered in regularly scheduled courses. Individual research in areas of organizational and community leadership. Independent study may include library and/or laboratory research and field projects. Specific objectives and work requirements should be established by prior agreement between the instructor and student. (F, Sp, Su)",Jan 13 - May 9,1 out of 1,Independent Study,Traditional In-Person,Max Hours: 12,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ODYN 5113-980 -The Psychology of Leadership"",",Robert Schooley,"Prerequisite: graduate standing or permission of instructor. Focuses on the theories, principles, and practice of leadership in organizational settings; particular focus on technologically based organizations, leading change in organizations, and leading teams. (Irreg.)",Jan 24 - pm -,16 out of 20,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,9:00 pm - not available,F Jan 25 9:00 am - 5:00 pm Location not available S Jan 26 1:00 pm - 4:00 pm Location not available U Jan 31 5:30 pm - 9:00 pm Location not available F Feb 1 9:00 am - 5:00 pm Location not available S Feb 2 1:00 pm - 4:00 pm Location not available U Feb 7 5:30 pm - 9:00 pm Location not available F Feb 8 9:00 am - 5:00 pm Location not available S Feb 9 1:00 pm - 4:00 pm Location not available,"U""",,,
"""ODYN 5163-980 -Applied Measurement & Analysis"",",Jody Worley,"Prerequisite: graduate standing or permission of instructor. Focuses on teaching principles and practices of individual and organizational assessment, covering concepts such as validity, reliability, survey and instrument development, and characteristics of organizational data. Techniques for analyzing organizational data and conducting program evaluation will also be discussed. (Irreg.)",Mar 28 - pm -,13 out of 20,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,9:00 pm - not available,F Mar 29 9:00 am - 5:00 pm Location not available S Mar 30 1:00 pm - 4:00 pm Location not available U Apr 4 5:30 pm - 9:00 pm Location not available F Apr 5 9:00 am - 5:00 pm Location not available S Apr 6 1:00 pm - 4:00 pm Location not available U Apr 11 5:30 pm - 9:00 pm Location not available F Apr 12 9:00 am - 5:00 pm Location not available S Apr 13 1:00 pm - 4:00 pm Location not available,"U""",,,
"""ODYN 5183-980 -Capstone Project"",",Jody Worley,"Prerequisite: Graduate standing and ODYN 5973, or permission of instructor. This capstone project will involve real-world application of the material covered in the program. (Irreg.)",Jan 13 - May 2,15 out of 20,Lecture,Traditional In-Person,Not Repeatable,None,No Wait List,6:00 pm - 8:00 pm,Classroom Building 3104,"T""",,,
"""ODYN 5283-980 -Health, Safety and Wellness"",",Jennifer Kisamore,"Prerequisite: Graduate standing or permission of instructor. Focuses on health, safety and wellness issues relevant to the workplace. Individual, social, situational and environmental factors that affect workplace health, safety and wellness will be covered, including topics such as: stress and burnout; work-life conflict; workplace safety and injury prevention; legal and regulatory compliance; and workplace conflict, aggression, and violence. (Irreg.)",Feb 21 - pm -,16 out of 20,Seminar,Traditional In-Person,Not Repeatable,None,0 Waiting,9:00 pm - not available,F Feb 22 9:00 am - 5:00 pm Location not available S Feb 23 1:00 pm - 4:00 pm Location not available U Feb 28 5:30 pm - 9:00 pm Location not available F Mar 1 9:00 am - 5:00 pm Location not available S Mar 2 1:00 pm - 4:00 pm Location not available U Mar 7 5:30 pm - 9:00 pm Location not available F Mar 8 9:00 am - 5:00 pm Location not available S Mar 9 1:00 pm - 4:00 pm Location not available,"U""",,,
"""ODYN 5343-980 -Organizational Communication"",",Barbra Kingsley,Prerequisite: graduate standing or permission of instructor. Overview of theories and systems of communication in organizational settings. Various forms and effectiveness of communication as well as purposes and strategies at different organizational levels will be covered. (Irreg.),Apr 25 - pm -,14 out of 20,Lecture,Traditional In-Person,Not Repeatable,None,0 Waiting,9:00 pm - not available,F Apr 26 9:00 am - 5:00 pm Location not available S Apr 27 1:00 pm - 4:00 pm Location not available U May 2 5:30 pm - 9:00 pm Location not available F May 3 9:00 am - 5:00 pm Location not available S May 4 1:00 pm - 4:00 pm Location not available U May 9 5:30 pm - 9:00 pm Location not available F May 10 9:00 am - 5:00 pm Location not available S May 11 1:00 pm - 4:00 pm Location not available,"U""",,,
"""ODYN 5980-980 -Research for Master's Thesis"",",Jennifer Kisamore,"Prerequisite: permission of instructor. Supervised research in area agreed upon by the student and the instructor. (F, Sp, Su)",Jan 13 - May 9,1 out of 1,Thesis/Dissertation,Traditional In-Person,Times: 20,None,No Wait List,Times not available,Location not available,Days not available,,,
"""OL 5113-991 -Management & Leadership"",",TBD,"Prerequisite: graduate standing. This course explores and analyzes the concept of leadership including such topics as leadership theory, changing leadership roles, power, decision-making, empowerment, vision, communication, diversity, and ethics. (F, Sp, Su)",Jan 13 - May 2,5 out of 5,Lecture,Asynchronous Online,Not Repeatable,None,No Wait List,Times not - Online Days,not,"available""",,,
"""OL 5133-991 -Cultures of Organizations"",",Susan Kimmel,"Prerequisite: graduate standing. The course looks at the meaning of organizational culture and its significance for leadership behavior, ways of thinking about organizations and the structure of organizations, the implications for leaders, and other relationships between organizations and aspects of leadership. (F, Sp, Su)",Jan 13 - May 2,4 out of 5,Lecture,Asynchronous Online,Not Repeatable,None,No Wait List,Times not - Online Days,not,"available""",,,
"""OL 5193-991 -Creating & Managing Change"",",Thomas Nolan,"Prerequisite: Graduate standing. An examination of effective leadership skills necessary to create and manage change in a variety of organizational settings. Topics include leadership styles in change management, organizational change strategies, models, and frameworks, and the potential barriers to change in organizations. (F, Sp, Su)",Jan 13 - May 2,4 out of 5,Lecture,Asynchronous Online,Not Repeatable,None,No Wait List,Times not - Online Days,not,"available""",,,
"""OL 5223-991 -Financial Leadership"",",Robert Stauffer,"Prerequisite: Graduate standing. Introduces foundational accounting principles and financial concepts for non-financial managers. Topics include analysis of financial reports, communication of financial data to organizational leaders and stakeholders, and financial planning. (F, Sp, Su)",Jan 13 - May 2,5 out of 5,Lecture,Asynchronous Online,Not Repeatable,None,No Wait List,Times not - Online Days,not,"available""",,,
"""OL 5283-991 -Building Performance Teams"",",Thomas Nolan,"Prerequisite: Graduate standing. Provides students with the knowledge needed to identify a group's current functioning and build the necessary conditions to create a high-performance team. Explores components of teams and examines the qualities of one who is capable of leading groups of people effectively. (F, Sp, Su)",Jan 13 - May 2,4 out of 5,Lecture,Asynchronous Online,Not Repeatable,None,No Wait List,Times not - Online Days,not,"available""",,,
"""OL 5323-991 -Fundraising and Budgeting"",",Tanesha Morgan,"Prerequisite: Graduate standing. Provides students with an overview of the history, philosophy, and ethics of fundraising and development. Students will learn about building relationships, goal setting, communication, and how to build strategic fundraising plans to support a non-profit organization's vision. (F, Sp, Su)",Jan 13 - May 2,5 out of 5,Lecture,Asynchronous Online,Not Repeatable,None,No Wait List,Times not - Online Days,not,"available""",,,
"""OL 5353-991 -Non-Profit Governance"",",Thomas Herskowitz,"Prerequisite: Graduate standing. Provides students with an overview of key issues involved in the governance of nonprofit organizations and the role of nonprofit boards. Major governance models are examined and implications of using the different models are discussed. (F, Sp, Su)",Jan 13 - May 2,4 out of 5,Lecture,Asynchronous Online,Not Repeatable,None,No Wait List,Times not - Online Days,not,"available""",,,
"""OL 5403-991 -Leadership in History"",",Patricia Blaine,"Prerequisite: graduate standing. Analysis of leadership principles using prominent examples drawn from history to discern patterns and test categories and theoretical generalizations of leadership. Discussions aim to facilitate the understanding of leadership in different historical contexts. Consideration is given to success and failure, the relative importance of personality vs. circumstances, leadership characteristics and styles. (F, Sp, Su)",Jan 13 - May 2,2 out of 5,Lecture,Asynchronous Online,Not Repeatable,None,No Wait List,Times not - Online Days,not,"available""",,,
"""OL 5463-991 -US Military Leadership"",",Susan Kimmel,"Prerequisite: graduate standing, CAS 5003 and OL 5113; or permission of dean. Studies leadership, both uniformed and civilian, in the United States military from 1775 to present within the context of the evolution of American military from a small 18th-century army and wooden ship-and-sail navy to the globe-dominating colossus of the late 20th-century. Includes the impact of technology, maturing military theory, and the changing position of the United States in the world that produced diverse leadership styles which are illustrated in the careers of military leaders such as George Washington, U.S. Grant, Robert E. Lee, David Farragut, John Pershing, Hap Arnold, George C. Marshall, and many others. (F, Sp, Su)",Jan 13 - May 2,5 out of 5,Lecture,Asynchronous Online,Not Repeatable,None,No Wait List,Times not - Online Days,not,"available""",,,
"""OL 5903-991 -Experiential Leadership I"",",Sonnice Estill,"Prerequisite: Graduate standing, CAS 5003 and OL 5113; departmental permission and permission from graduate advisor. The course equips students with skills critical to developing strategy and maximizing their impact in leadership roles, and develops advanced leadership tools including those designed to increase an organization's leadership capacity. (F, Sp, Su)",Jan 13 - Mar 7,4 out of 7,Seminar,Asynchronous Online,Not Repeatable,None,No Wait List,Times not - Online Days,not,"available""",,,
"""OL 5953-991 -Org. Leadership Grad Capstone"",",Leslie Miller,"Prerequisite: Graduate standing, CAS 5003, OL 5903, OL 5113 and departmental permission. Experiential application of leadership development skills, abilities, and strategies to enhance individual leadership performance, build productive teams and organizations through effective strategic planning, employee selection, succession planning, talent management, and training and development. (F, Sp, Su)",Mar 10 - May 2,2 out of 5,Lecture,Asynchronous Online,Not Repeatable,None,No Wait List,Times not - Online Days,not,"available""",,,
"""OL 5960-991 -Directed Readings"",",Ryan Bisel,"2 to 9 hours. Prerequisite: graduate standing, CAS 5003, and completion of first concentration course; or permission of dean. May be repeated with change of content; maximum credit 9 hours. In-depth study of literature on a topic related to the student's program of study; variable content. (F, Sp, Su)",Jan 13 - May 2,5 out of 5,Independent Study,Asynchronous Online,Max Hours: 9,None,No Wait List,Times not - Online Days,not,"available""",,,
"""ORGN 2000-001 -Freshmn/Soph Secondary Organ"",",Damin Spritzer,"1 to 2 hours. Prerequisite: permission of adviser and instructor. May be repeated; maximum credit toward B.F.A., B.M.A., B.M.E., and B.M. degrees, eight hours. For freshman and sophomore music students studying in a secondary (or minor) performance area. (F, Sp, Su)",Jan 13 - May 2,4 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 8,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ORGN 2020-001 -Organ: Fresh/Soph"",",Damin Spritzer,"2 to 4 hours. Prerequisite: Majors only. May be repeated; maximum credit 8 hours. Applied instrumental lessons for freshmen and sophomore music majors in a School of Music degree program. (F, Sp)",Jan 13 - May 2,5 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 8,None,No Wait List,Times not - Catlett Music,Ctr 247C Days not,"available""",,,
"""ORGN 4000-001 -Junior/Senior Secondary Organ"",",Damin Spritzer,"1 to 2 hours. Prerequisite: permission of adviser and instructor. May be repeated; maximum credit toward B.F.A., B.M.A., B.M.E., and B.M. degrees, eight hours. For junior and senior music students studying in a secondary (or minor) performance area. (F, Sp, Su)",Jan 13 - May 2,2 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 8,None,No Wait List,Times not available,Location not available,Days not available,,,
"""ORGN 4020-001 -Organ: Junior/Senior"",",Damin Spritzer,"1 to 4 hours. Prerequisite: majors only; junior standing. May be repeated; maximum credit 14 hours. Applied instrumental lessons for junior and senior music majors in a School of Music degree program. (F, Sp)",Jan 13 - May 2,5 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 14,None,No Wait List,Times not - Catlett Music,Ctr 247C Days not,"available""",,,
"""ORGN 5000-001 -Master's Secondary Organ"",",Damin Spritzer,"1 to 2 hours. Prerequisite: graduate standing in music; permission of adviser and instructor. May be repeated; maximum credit eight hours on a given instrument (including voice). For master's degree music students studying in a secondary (or minor) performance area. (F, Sp, Su)",Jan 13 - May 2,4 out of 5,Performance Based Activity,Traditional In-Person,Max Hours: 8,None,No Wait List,Times not - Catlett Music,Ctr 247C Days not,"available""",,,
